MM,HH,DD,FF,T,TD,RH,N,TC
4,16,50,60,59,-27,0,6.0,-3
4,16,40,50,29,-16,0,8.0,-1
4,16,70,30,53,-13,0,8.0,13
4,16,30,30,95,-58,0,0.0,-7
4,16,230,20,82,-3,0,8.0,-2
4,16,190,40,94,50,-1,8.0,1
4,16,240,50,82,51,0,8.0,2
4,16,230,70,131,68,0,8.0,-3
4,16,230,70,103,65,16,8.0,10
4,16,220,90,138,29,0,8.0,-2
4,16,180,60,234,94,0,0.0,-11
4,16,240,20,157,102,0,8.0,2
4,16,240,60,175,53,0,8.0,-7
4,16,220,60,223,92,0,7.0,-3
4,16,240,80,155,16,0,2.0,-9
4,16,270,20,98,46,0,8.0,8
4,16,20,70,113,-3,0,0.0,-3
4,16,160,30,124,30,0,8.0,-3
4,16,250,40,145,-32,0,0.0,-3
4,16,220,50,147,88,0,3.0,-2
4,16,260,50,216,87,0,0.0,-8
4,16,250,30,242,96,0,2.0,-5
4,16,350,60,69,61,6,8.0,-4
4,16,30,60,93,-4,0,8.0,-2
4,16,200,20,99,4,0,8.0,3
4,16,290,30,117,38,0,7.0,-1
4,16,70,50,134,12,0,8.0,-3
4,16,240,30,198,75,0,0.0,-3
4,16,160,30,208,93,0,2.0,-9
4,16,220,10,190,95,0,8.0,-7
4,16,330,20,145,105,0,8.0,-3
4,16,240,30,159,76,0,2.0,-6
4,16,210,70,174,106,0,8.0,-4
4,16,170,60,201,103,0,8.0,-2
4,16,290,30,78,44,3,8.0,18
4,16,260,40,136,37,0,3.0,-5
4,16,70,20,171,65,0,7.0,-11
4,16,10,40,136,45,0,8.0,-3
4,16,280,30,139,43,0,3.0,-3
4,16,270,40,136,28,0,2.0,-6
4,16,310,70,113,6,0,4.0,-19
4,16,330,50,103,3,0,1.0,-1
4,16,80,40,145,-5,0,0.0,-6
4,16,240,60,170,-5,0,5.0,-8
4,16,350,60,110,22,0,8.0,-2
4,16,50,80,157,51,0,0.0,-1
4,16,110,60,190,65,0,8.0,-6
4,16,100,40,149,65,0,8.0,-2
4,16,210,50,127,90,0,8.0,-12
4,16,990,10,197,75,0,2.0,-4
4,16,50,30,192,100,0,8.0,-27
4,16,250,30,214,104,0,6.0,2
4,16,990,10,162,80,0,8.0,-7
4,16,190,50,160,59,0,8.0,-1
4,16,260,10,154,93,0,8.0,-3
4,16,10,20,149,99,0,8.0,-2
4,16,290,20,172,103,0,0.0,-3
4,16,280,60,86,-17,0,8.0,-2
4,16,330,60,76,-21,0,3.0,-6
4,16,190,10,89,2,0,8.0,-10
4,16,20,70,80,-25,0,4.0,-6
4,16,40,30,95,-30,0,3.0,2
4,16,90,30,90,34,0,6.0,1
4,16,230,30,123,16,0,4.0,-4
4,16,50,50,108,60,0,0.0,-5
4,16,250,20,189,39,0,0.0,-9
4,16,70,40,213,60,0,4.0,-16
4,16,240,60,132,68,-1,8.0,-18
4,16,240,60,161,38,0,4.0,-4
4,16,260,40,131,13,0,5.0,-7
4,16,240,70,209,86,0,0.0,-6
4,16,270,30,237,69,0,0.0,-8
4,16,40,60,159,68,0,8.0,-10
4,16,40,60,125,16,0,2.0,-6
4,16,60,60,133,-12,0,0.0,-5
4,16,40,60,150,7,0,0.0,-4
4,16,20,50,181,16,0,0.0,-9
4,16,360,50,200,32,0,0.0,-12
4,16,350,50,152,45,0,2.0,-6
4,16,50,30,162,36,0,0.0,-4
4,16,250,40,214,58,0,4.0,-10
4,16,230,50,156,107,0,7.0,5
4,16,280,10,143,118,2,8.0,-3
4,16,50,50,108,13,0,7.0,1
4,16,270,60,111,-34,0,4.0,-4
4,16,210,70,128,18,0,8.0,1
4,16,310,40,80,53,6,8.0,5
4,16,130,20,109,19,0,8.0,-1
4,16,80,50,142,78,0,8.0,-6
4,16,160,40,193,104,0,2.0,-9
4,16,170,50,162,51,0,7.0,-9
4,16,240,40,128,81,-1,2.0,0
4,16,230,100,113,67,-1,8.0,2
4,16,170,20,78,41,17,7.0,8
4,16,0,0,109,35,-1,8.0,-4
4,16,150,40,146,5,0,6.0,-15
4,16,100,60,168,36,0,5.0,-8
4,16,180,60,185,37,0,6.0,-2
4,16,150,50,102,89,35,8.0,-2
4,16,250,20,118,71,0,8.0,-3
4,16,70,20,150,59,0,8.0,-27
4,16,230,70,150,37,0,2.0,-1
4,16,260,20,111,43,-1,8.0,-27
4,16,10,20,81,32,3,8.0,-8
4,16,260,50,120,17,0,7.0,-6
4,16,350,40,126,18,0,7.0,-3
4,16,60,60,142,12,0,0.0,-6
4,16,50,50,183,41,0,8.0,-15
4,16,30,50,128,44,0,8.0,-7
4,16,330,50,76,-11,0,8.0,1
4,16,290,50,61,-6,0,7.0,-12
4,16,230,60,57,45,9,8.0,1
4,16,240,60,39,9,0,6.0,3
4,16,240,50,73,36,0,7.0,-15
4,16,290,20,76,44,8,4.0,-7
4,16,230,30,71,62,12,8.0,2
4,16,270,10,79,54,4,8.0,0
4,16,240,20,125,93,-1,8.0,-25
4,16,240,10,167,55,0,2.0,-18
4,16,360,20,142,70,0,0.0,-7
4,16,340,30,150,48,0,4.0,-4
4,16,330,60,118,36,0,7.0,-11
4,16,350,20,96,31,0,8.0,-1
4,16,310,30,126,62,0,8.0,-3
4,16,320,20,150,66,0,0.0,-8
4,16,290,20,221,56,0,0.0,-3
4,16,330,40,124,33,0,4.0,-9
4,16,250,40,131,34,0,4.0,-1
4,16,290,70,142,63,0,8.0,-17
4,16,290,50,123,17,0,6.0,-1
4,16,270,20,107,40,0,8.0,2
4,16,300,50,104,33,0,8.0,-1
4,16,300,70,98,1,0,5.0,1
4,16,330,60,88,1,-1,8.0,3
4,16,350,40,71,28,-1,8.0,12
4,16,50,50,81,-37,0,7.0,-15
4,16,990,10,114,-37,0,7.0,-2
4,16,260,40,129,62,0,8.0,-1
4,16,320,50,97,18,0,8.0,-5
4,16,340,40,98,7,0,8.0,-9
4,16,250,40,139,17,0,8.0,-3
4,16,200,20,70,13,0,6.0,7
4,16,310,30,82,20,6,4.0,-12
4,16,300,30,74,22,0,8.0,0
4,16,250,40,100,40,0,8.0,5
4,16,60,20,123,8,0,0.0,-1
4,16,120,60,185,-5,0,8.0,-3
4,16,300,40,63,37,0,8.0,0
4,16,160,30,139,51,0,8.0,-11
4,16,190,70,143,77,0,8.0,-9
4,16,190,80,136,79,0,8.0,-1
4,16,280,40,88,-1,0,2.0,-11
4,16,150,40,161,-3,0,6.0,-2
4,16,170,40,223,65,0,5.0,-13
4,16,50,40,223,83,0,8.0,-26
4,16,50,50,167,108,0,8.0,-2
4,16,60,30,166,74,0,8.0,-3
4,16,50,20,122,96,0,8.0,-4
4,16,30,30,159,121,0,8.0,-3
4,16,260,20,142,90,0,8.0,-3
4,16,40,30,173,104,0,8.0,-11
4,16,240,30,164,96,0,8.0,-2
4,16,280,40,166,61,0,0.0,-7
4,16,270,20,207,84,0,6.0,-2
4,16,60,50,245,93,0,4.0,-6
4,16,90,50,271,93,0,0.0,-11
4,16,260,30,256,125,0,2.0,1
4,16,60,40,227,114,0,6.0,-10
4,16,240,80,249,113,0,7.0,-8
4,16,270,50,179,63,0,6.0,-20
4,16,240,60,157,97,0,8.0,-2
4,16,260,50,152,45,0,8.0,-14
4,16,260,30,135,40,-1,6.0,-13
4,16,210,30,188,34,0,8.0,-7
4,16,240,30,156,56,0,8.0,-3
4,16,10,40,187,135,0,8.0,-6
4,16,200,90,93,52,4,8.0,-5
4,16,60,50,155,45,0,0.0,-8
4,16,200,70,154,72,0,3.0,-60
4,16,170,40,87,20,0,8.0,-23
4,16,100,30,91,30,0,8.0,-7
4,16,60,50,92,47,0,8.0,-3
4,16,60,50,158,63,0,8.0,-3
4,16,80,30,194,62,0,1.0,-7
4,16,230,40,130,95,0,8.0,-8
4,16,50,40,145,69,0,8.0,-6
4,16,50,70,119,4,0,0.0,-8
4,16,30,50,106,-19,0,1.0,-6
4,16,50,50,54,-18,0,8.0,-5
4,16,360,50,63,-39,0,7.0,-3
4,16,50,60,104,-16,0,1.0,-9
4,16,90,60,167,44,0,0.0,-4
4,16,190,50,156,70,0,8.0,-14
4,16,360,10,148,84,0,2.0,-6
4,16,110,50,212,39,0,0.0,-6
4,16,70,60,231,8,0,0.0,-6
4,16,60,40,232,29,0,0.0,-8
4,16,80,40,230,19,0,0.0,-10
4,16,90,60,239,20,0,6.0,-6
4,16,90,60,196,71,0,1.0,-1
4,16,200,80,201,52,0,8.0,-71
4,16,230,40,141,100,-1,8.0,-21
4,16,270,20,156,55,0,8.0,2
4,16,250,60,106,38,-1,8.0,-16
4,16,230,20,131,54,0,8.0,-10
4,16,350,40,152,45,0,8.0,-4
4,16,10,40,159,64,0,1.0,-15
4,16,990,10,103,-58,0,0.0,-10
4,16,270,40,90,5,0,8.0,-5
4,16,280,40,102,-9,0,6.0,-9
4,16,60,30,141,-6,0,1.0,-6
4,16,160,50,206,8,0,0.0,-8
4,16,220,70,215,18,0,0.0,-11
4,16,60,50,194,88,0,1.0,-6
4,16,310,20,233,38,0,3.0,-11
4,16,30,50,203,77,0,0.0,-14
4,16,50,60,195,65,0,8.0,-11
4,16,70,20,223,58,0,7.0,-10
4,16,310,50,216,53,0,8.0,-18
4,16,360,80,100,-24,0,0.0,-11
4,16,50,30,93,-15,0,2.0,1
4,16,40,40,168,22,0,7.0,-10
4,16,280,40,235,53,0,2.0,-6
4,16,40,60,199,66,0,1.0,-10
4,16,260,40,166,114,0,7.0,-4
4,16,50,50,161,84,0,5.0,-6
4,16,90,90,195,-49,0,0.0,-9
4,16,80,70,209,-25,0,0.0,-7
4,16,40,70,218,11,0,0.0,-9
4,16,30,20,228,38,0,8.0,-29
4,16,340,50,195,31,0,3.0,-8
4,16,990,10,149,24,0,0.0,-3
4,16,990,10,183,31,0,0.0,-8
4,16,240,30,212,59,0,8.0,-3
4,16,240,40,160,114,0,8.0,3
4,16,220,40,158,75,0,8.0,-2
4,16,180,50,121,79,0,8.0,-9
4,16,250,67,131,53,0,8.0,-15
4,16,230,72,164,9,0,1.0,-14
4,16,250,36,103,29,0,6.0,0
4,16,190,113,100,9,-1,8.0,-17
4,16,200,72,108,29,-1,6.0,-5
4,16,210,57,125,6,0,8.0,-10
4,16,250,72,123,27,0,6.0,-8
4,16,260,62,123,40,0,7.0,11
4,16,300,26,149,28,0,5.0,2
4,16,120,41,185,36,0,4.0,-12
4,16,170,62,220,36,0,2.0,-7
4,16,110,46,220,32,0,3.0,-11
4,16,20,46,207,55,0,2.0,-11
4,16,50,62,195,24,0,3.0,-9
4,16,360,62,190,51,0,1.0,-17
4,16,360,77,68,-9,0,7.0,-10
4,16,350,36,63,24,-1,5.0,-3
4,16,250,41,58,30,-1,7.0,-2
4,16,30,67,71,-66,0,6.0,-6
4,16,20,51,80,-61,0,4.0,-13
4,16,250,51,88,-34,0,6.0,-9
4,16,310,62,70,15,1,6.0,-4
4,16,350,67,76,19,-1,6.0,-5
4,16,40,26,107,-4,0,5.0,-16
4,16,130,31,120,-12,0,3.0,1
4,16,50,51,139,-9,0,2.0,-2
4,16,10,57,129,3,0,3.0,-6
4,16,330,46,114,-14,0,3.0,-9
4,16,290,36,115,-13,0,7.0,-6
4,16,60,46,85,58,4,8.0,-5
4,16,290,57,104,-4,0,6.0,-9
4,16,240,31,60,45,20,7.0,4
4,16,330,41,77,15,0,7.0,-2
4,16,350,62,86,-7,0,3.0,-14
4,16,290,51,75,20,0,7.0,-4
4,16,200,46,102,0,0,7.0,-2
4,16,170,31,136,22,0,5.0,-13
4,16,70,67,149,14,0,4.0,-8
4,16,50,46,148,17,0,0.0,-9
4,16,80,31,153,28,0,7.0,-8
4,16,40,26,165,29,0,7.0,-6
4,16,260,51,121,72,0,8.0,-15
4,16,280,98,90,44,-1,7.0,-15
4,16,200,72,123,1,0,7.0,5
4,16,320,51,55,23,-1,8.0,-6
4,16,360,72,67,-32,-1,5.0,-3
4,16,250,41,69,66,6,8.0,1
4,16,280,72,145,101,-1,7.0,-6
4,16,320,67,107,2,0,1.0,-7
4,16,20,21,121,2,0,3.0,4
4,16,230,26,166,15,0,1.0,-4
4,16,310,51,132,56,0,6.0,-7
4,16,280,57,140,49,0,4.0,-6
4,16,210,62,156,66,0,7.0,-2
4,16,200,57,147,73,-1,7.0,-12
4,16,200,51,134,123,8,8.0,-2
4,16,250,72,135,24,0,2.0,-4
4,16,330,31,95,79,20,8.0,-4
4,16,310,57,106,49,0,4.0,-7
4,16,210,77,126,33,0,7.0,-2
4,16,170,26,108,92,-1,8.0,0
4,16,320,46,102,21,0,6.0,-11
4,16,70,15,116,7,0,2.0,-7
4,16,290,57,79,36,0,7.0,5
4,16,180,98,75,69,4,8.0,5
4,16,260,82,107,59,0,7.0,-13
4,16,310,31,85,53,0,8.0,-2
4,16,100,31,110,10,0,7.0,-10
4,16,120,77,134,17,0,8.0,-3
4,16,40,31,131,35,0,3.0,-8
4,16,120,41,120,71,0,6.0,-7
4,16,330,36,99,43,0,7.0,-6
4,16,30,31,125,45,0,4.0,0
4,16,140,36,118,73,0,7.0,-15
4,16,360,26,119,86,4,3.0,7
4,16,240,36,153,38,0,5.0,-11
4,16,260,41,106,106,3,8.0,0
4,16,260,67,113,107,17,8.0,-6
4,16,280,36,134,98,0,8.0,-2
4,16,220,41,226,76,0,1.0,-4
4,16,290,51,171,88,0,7.0,-9
4,16,220,41,136,120,3,8.0,5
4,16,160,41,194,104,0,6.0,-2
4,16,200,51,210,73,0,8.0,-24
4,16,990,5,189,70,0,7.0,-2
4,16,200,57,215,37,0,5.0,-7
4,16,50,87,241,81,0,1.0,-11
4,16,70,93,259,49,0,0.0,-9
4,16,110,51,262,41,0,1.0,-8
4,16,100,41,265,31,0,1.0,-11
4,16,230,72,78,54,8,7.0,6
4,16,260,41,60,12,0,7.0,-1
4,16,220,51,97,14,0,6.0,-12
4,16,240,87,59,41,0,7.0,-25
4,16,220,41,45,28,2,7.0,2
4,16,290,51,88,22,0,4.0,-11
4,16,250,41,70,52,1,8.0,1
4,16,200,51,86,48,-1,7.0,2
4,16,250,26,41,34,-1,8.0,9
4,16,60,36,88,5,0,6.0,-11
4,16,350,77,128,57,0,4.0,-9
4,16,360,62,110,62,-1,7.0,-6
4,16,340,82,89,27,0,7.0,-6
4,16,330,26,88,12,-1,3.0,-9
4,16,110,15,83,39,0,7.0,5
4,16,40,87,133,37,0,5.0,-8
4,16,10,87,74,21,0,7.0,-8
4,16,360,36,97,-5,0,3.0,1
4,16,320,26,83,23,0,5.0,3
4,16,250,31,123,4,0,7.0,-8
4,16,290,51,127,31,0,1.0,-9
4,16,150,36,183,45,0,6.0,-4
4,16,240,57,183,88,0,7.0,-10
4,16,100,21,151,107,0,7.0,-4
4,16,280,46,126,48,0,2.0,1
4,16,250,10,133,130,3,8.0,2
4,16,200,31,159,137,-1,8.0,1
4,16,270,31,187,118,0,4.0,-2
4,16,320,21,219,101,0,3.0,-5
4,16,340,67,166,83,0,1.0,-14
4,16,280,57,137,116,0,8.0,-4
4,16,250,62,175,97,0,0.0,-13
4,16,270,41,120,81,0,5.0,3
4,16,350,41,112,33,0,6.0,-12
4,16,270,31,143,59,0,7.0,-5
4,16,270,46,129,94,0,7.0,-7
4,16,330,82,121,68,0,7.0,-8
4,16,350,72,85,-10,0,3.0,-16
4,16,280,46,86,17,0,7.0,-10
4,16,290,51,101,84,-1,8.0,5
4,16,310,41,149,75,0,5.0,4
4,16,20,87,123,45,0,2.0,-20
4,16,10,62,119,64,0,3.0,-1
4,16,20,31,116,69,0,7.0,1
4,16,320,36,97,62,-1,7.0,-2
4,16,310,62,77,55,3,7.0,6
4,16,260,51,78,72,20,8.0,-2
4,16,320,51,83,25,0,6.0,4
4,16,360,67,44,28,-1,8.0,9
4,16,270,31,80,18,1,3.0,-8
4,16,60,51,113,23,0,8.0,-3
4,16,200,36,137,77,0,8.0,-9
4,16,360,57,139,119,5,8.0,-6
4,16,60,51,242,119,0,5.0,-10
4,16,50,77,211,112,0,1.0,-6
4,16,30,51,162,103,-1,7.0,-17
4,16,10,46,104,48,0,7.0,-10
4,16,40,31,99,13,0,6.0,1
4,16,30,41,150,85,0,8.0,-7
4,16,310,10,129,97,0,7.0,7
4,16,30,51,56,-66,0,2.0,-4
4,16,300,31,31,-13,-1,5.0,5
4,16,60,57,81,-43,0,1.0,-9
4,16,100,57,106,-24,0,3.0,-7
4,16,70,57,129,25,0,2.0,-12
4,16,990,5,146,25,0,2.0,-15
4,16,280,41,98,44,0,8.0,-6
4,16,290,31,110,47,0,7.0,4
4,16,990,10,142,70,0,7.0,0
4,16,990,15,145,58,0,7.0,-5
4,16,20,26,100,88,0,8.0,-3
4,16,80,57,75,-52,0,7.0,-10
4,16,90,57,111,-1,0,7.0,-6
4,16,70,26,131,-12,0,2.0,-5
4,16,260,26,166,-30,0,3.0,-1
4,16,180,46,187,-34,0,3.0,-6
4,16,250,41,178,47,0,7.0,-31
4,16,200,57,168,42,0,7.0,-3
4,16,220,31,199,63,0,7.0,-5
4,16,200,62,236,13,0,7.0,1
4,16,200,77,250,12,0,1.0,-7
4,16,160,77,256,29,0,5.0,-7
4,16,210,57,181,66,0,5.0,-33
4,16,270,26,137,79,0,6.0,-4
4,16,280,51,151,48,0,2.0,-10
4,16,310,41,172,84,0,2.0,-3
4,16,10,21,193,86,0,4.0,-2
4,16,10,57,153,52,0,2.0,-16
4,16,330,26,118,-7,0,5.0,1
4,16,990,15,142,8,0,7.0,-3
4,16,330,30,160,38,0,0.0,-15
4,16,30,20,140,43,0,2.0,-9
4,16,300,70,99,49,-1,6.0,-3
4,16,300,70,81,-17,0,5.0,-15
4,16,280,70,102,93,4,8.0,4
4,16,40,60,96,-9,0,4.0,-6
4,16,80,40,106,-50,0,2.0,-6
4,16,90,50,141,-36,0,5.0,-6
4,16,300,30,173,-4,0,7.0,-18
4,16,300,30,166,64,0,8.0,-8
4,16,360,80,84,-22,0,3.0,-7
4,16,340,80,76,23,0,7.0,2
4,16,300,30,116,31,0,5.0,-18
4,16,330,40,97,75,-1,8.0,-9
4,16,340,80,90,5,0,5.0,-6
4,16,320,30,69,60,-1,7.0,3
4,16,30,40,133,-14,0,3.0,-11
4,16,350,50,82,49,0,7.0,2
4,16,350,50,66,-18,0,7.0,-2
4,16,10,50,86,-64,0,5.0,-6
4,16,300,50,97,-32,0,3.0,-6
4,16,340,30,91,-16,0,5.0,-7
4,16,220,20,126,-13,0,3.0,-1
4,16,270,60,160,28,0,7.0,-8
4,16,40,50,131,82,-1,8.0,-2
4,16,140,50,131,99,0,8.0,-5
4,16,310,40,142,110,0,6.0,-2
4,16,240,80,150,102,0,7.0,-9
4,16,290,60,105,91,2,8.0,1
4,16,290,40,152,100,0,4.0,-8
4,16,50,10,132,113,0,7.0,-2
4,16,210,10,152,87,0,7.0,-8
4,16,210,50,122,81,0,8.0,6
4,16,220,50,118,95,4,5.0,9
4,16,190,60,118,85,-1,5.0,-2
4,16,270,40,82,65,8,7.0,17
4,16,20,40,84,67,11,8.0,-7
4,16,190,30,99,61,0,7.0,-14
4,16,140,40,121,55,0,7.0,-12
4,16,140,20,102,59,0,8.0,-11
4,16,290,40,83,49,-1,7.0,9
4,16,290,70,70,1,0,5.0,-10
4,16,260,50,62,19,1,6.0,-18
4,16,230,40,81,8,-1,7.0,-8
4,16,190,80,80,61,6,8.0,-7
4,16,200,70,94,3,0,7.0,-19
4,16,20,40,100,65,1,8.0,-5
4,16,240,40,129,69,0,7.0,-13
4,16,170,30,127,39,0,7.0,-9
4,16,270,30,124,90,0,7.0,-1
4,16,200,30,154,45,0,7.0,-9
4,16,120,40,212,85,0,1.0,-7
4,16,340,20,186,132,0,6.0,-5
4,16,220,50,148,83,0,7.0,-5
4,16,210,50,138,130,4,7.0,3
4,16,270,20,140,59,0,8.0,-4
4,16,270,10,96,87,13,8.0,-1
4,16,110,30,141,65,0,6.0,-34
4,16,80,50,174,81,0,4.0,-9
4,16,350,30,150,120,0,4.0,-3
4,16,120,70,192,30,0,6.0,-9
4,16,280,70,164,97,0,2.0,-18
4,16,180,60,124,119,11,8.0,-2
4,16,300,40,140,96,0,6.0,-11
4,16,200,40,152,142,0,8.0,-1
4,16,240,60,144,107,0,5.0,-3
4,16,300,80,107,62,0,6.0,-6
4,16,320,30,104,60,0,7.0,-2
4,16,250,30,141,109,0,8.0,0
4,16,250,40,128,95,0,7.0,-9
4,16,270,60,112,23,0,5.0,-5
4,16,250,30,108,50,0,7.0,-24
4,16,210,30,89,0,0,7.0,-61
4,16,90,30,61,6,0,7.0,-15
4,16,300,30,73,2,-1,6.0,-20
4,16,180,30,91,15,0,3.0,2
4,16,10,60,93,39,-1,4.0,-15
4,16,330,40,93,8,0,3.0,-9
4,16,140,20,82,27,-1,7.0,1
4,16,160,70,138,50,0,7.0,-1
4,16,200,60,161,78,0,5.0,-14
4,16,200,60,105,85,21,7.0,7
4,16,130,30,166,70,0,6.0,-9
4,16,190,70,129,90,0,7.0,-7
4,16,100,40,161,67,0,6.0,0
4,16,60,60,201,92,0,3.0,-8
4,16,50,60,172,97,-1,5.0,-7
4,16,10,70,176,104,0,2.0,-13
4,16,60,60,168,28,0,7.0,-5
4,16,340,10,195,20,0,1.0,-7
4,16,200,20,93,18,0,6.0,-1
4,16,120,40,147,49,0,7.0,-9
4,16,160,60,146,84,-1,8.0,-3
4,16,240,40,148,70,0,2.0,-13
4,16,20,90,62,-14,0,7.0,-5
4,16,40,60,110,9,0,1.0,-7
4,16,40,30,124,-2,0,1.0,-10
4,16,10,10,127,3,0,7.0,-16
4,16,80,80,150,5,0,2.0,-14
4,16,40,50,108,-28,0,1.0,-7
4,16,230,50,105,-7,0,8.0,-4
4,16,210,40,66,33,1,7.0,1
4,16,210,60,69,40,-1,8.0,-22
4,16,300,20,114,38,0,4.0,-15
4,16,170,80,120,45,0,7.0,-16
4,16,150,30,137,8,0,6.0,-3
4,16,190,80,130,72,0,2.0,-6
4,16,170,50,142,54,0,7.0,9
4,16,200,50,156,73,0,7.0,-7
4,16,160,50,174,100,-1,8.0,-1
4,16,220,50,176,46,0,7.0,-3
4,16,220,30,150,134,11,8.0,-7
4,16,310,30,121,106,-1,8.0,-5
4,16,310,10,166,58,0,5.0,-6
4,16,170,50,200,84,0,7.0,-6
4,16,280,50,155,124,-1,7.0,-5
4,16,340,40,172,133,0,8.0,-6
4,16,330,30,207,119,0,7.0,-7
4,16,240,20,126,98,0,8.0,3
4,16,10,30,151,119,0,8.0,0
4,16,230,30,168,93,0,7.0,-7
4,16,170,60,220,58,0,2.0,-10
4,16,220,30,143,53,0,6.0,-9
4,16,270,90,80,43,1,6.0,-8
4,16,200,90,73,48,11,8.0,-7
4,16,210,50,132,87,0,8.0,-11
4,16,360,30,107,52,0,6.0,-12
4,16,290,70,83,18,0,7.0,-4
4,16,190,30,107,97,0,8.0,3
4,16,300,60,106,66,0,6.0,0
4,16,360,70,106,45,0,5.0,0
4,16,300,70,65,36,-1,7.0,-2
4,16,350,70,63,-18,0,5.0,-5
4,16,220,50,24,7,1,8.0,-9
4,16,300,90,91,54,0,7.0,-8
4,16,350,70,84,51,-1,8.0,-13
4,16,260,40,77,7,0,7.0,-4
4,16,320,80,69,5,0,3.0,-6
4,16,290,90,67,29,5,4.0,-3
4,16,310,20,48,19,23,7.0,-5
4,16,330,50,99,24,0,4.0,1
4,16,130,30,111,2,0,7.0,-4
4,16,340,10,128,3,0,7.0,-3
4,16,170,70,126,70,-1,7.0,8
4,16,200,80,120,50,1,7.0,-12
4,16,250,50,141,51,0,5.0,3
4,16,200,40,118,87,0,8.0,-3
4,16,240,50,147,56,0,3.0,-2
4,16,190,40,167,57,0,6.0,-8
4,16,10,60,171,113,0,7.0,-20
4,16,170,40,175,69,0,,-7
4,16,120,50,202,33,0,,-15
4,16,80,60,202,50,0,,-11
4,16,80,50,183,34,0,,-18
4,16,80,90,146,-31,0,,-11
4,16,80,90,103,-37,0,,-5
4,16,40,60,128,-4,0,,-9
4,16,50,70,133,-17,0,,-8
4,16,340,50,99,21,0,,-7
4,16,70,90,100,-20,0,,-4
4,16,50,60,123,11,0,,-6
4,16,10,80,121,43,0,,-14
4,16,340,50,95,8,0,,4
4,16,310,50,81,47,0,,-11
4,16,300,40,75,38,0,,-4
4,16,330,50,91,68,0,,-7
4,16,50,20,123,67,0,,-8
4,16,300,50,120,47,0,,-5
4,16,340,30,120,45,0,,-3
4,16,20,40,127,65,0,,-6
4,16,80,20,174,36,0,,-2
4,16,250,30,194,52,0,,-6
4,16,290,50,167,87,0,,-2
4,16,290,60,186,127,0,,-10
4,16,280,60,140,89,0,,-7
4,16,200,80,78,69,4,,11
4,16,300,30,88,49,0,,15
4,16,220,60,142,71,0,,4
4,16,250,100,121,58,0,,-3
4,16,200,70,139,77,0,,6
4,16,240,70,85,66,17,8.0,-4
4,16,340,90,78,11,0,7.0,-23
4,16,360,80,76,-21,0,5.0,-9
4,16,270,40,98,57,0,8.0,-3
4,16,340,70,88,42,0,8.0,-4
4,16,10,80,85,-20,0,4.0,-7
4,16,60,20,69,-94,0,0.0,-6
4,16,20,60,58,-63,0,7.0,0
4,16,30,50,59,-64,0,6.0,-6
4,16,350,30,58,-41,0,8.0,-2
4,16,220,20,100,-10,0,7.0,-11
4,16,230,20,150,-16,0,1.0,-7
4,16,130,60,183,21,0,0.0,-8
4,16,110,60,214,-3,0,1.0,-10
4,16,130,50,248,29,0,0.0,-5
4,16,80,70,238,11,0,0.0,-9
4,16,70,70,222,-6,0,3.0,-10
4,16,70,80,171,11,0,1.0,-7
4,16,80,70,100,35,0,8.0,2
4,16,120,50,165,57,0,4.0,-5
4,16,240,30,224,75,0,0.0,-46
4,16,360,50,168,38,0,1.0,-8
4,16,20,40,171,59,0,2.0,-8
4,16,190,30,225,51,0,4.0,-15
4,16,140,20,191,118,-1,8.0,0
4,16,280,30,117,103,1,7.0,2
4,16,240,60,150,98,0,3.0,-6
4,16,220,60,217,112,0,8.0,-23
4,16,230,40,177,72,0,1.0,0
4,16,270,40,143,89,0,8.0,-29
4,16,120,60,197,56,0,1.0,-9
4,16,280,30,132,92,-1,8.0,-4
4,16,220,40,140,77,0,7.0,-1
4,16,250,70,123,21,0,7.0,-6
4,16,230,30,77,54,11,7.0,10
4,16,310,50,81,20,0,8.0,-3
4,16,310,90,88,28,0,8.0,-23
4,16,350,60,56,36,4,8.0,5
4,16,350,50,85,42,0,8.0,-4
4,16,10,60,79,9,0,8.0,-6
4,16,10,30,84,21,0,8.0,-3
4,16,360,50,128,53,0,6.0,-4
4,16,10,30,119,64,0,8.0,-2
4,16,30,30,144,59,0,7.0,-10
4,16,210,30,174,23,0,5.0,-1
4,16,140,40,195,42,0,3.0,-8
4,16,300,40,182,73,0,7.0,-37
4,16,160,80,96,75,4,8.0,4
4,16,170,50,84,47,5,7.0,11
4,16,240,20,159,29,0,4.0,-4
4,16,170,60,178,97,0,0.0,-4
4,16,350,50,153,85,0,5.0,-11
4,16,360,60,158,14,0,0.0,-6
4,16,360,30,149,73,0,0.0,-1
4,16,80,40,178,58,0,7.0,-6
4,16,110,30,204,47,0,0.0,-14
4,16,100,50,210,70,0,1.0,-7
4,16,10,30,137,123,66,8.0,9
4,16,190,40,163,93,0,8.0,1
4,16,240,30,213,130,0,3.0,-19
4,16,130,30,173,30,0,0.0,-11
4,16,130,40,165,18,0,0.0,-6
4,16,190,30,195,62,0,8.0,-8
4,16,280,50,149,99,0,7.0,-2
4,16,250,20,126,19,0,2.0,-15
4,16,220,40,115,69,2,8.0,-14
4,16,250,40,108,57,5,7.0,4
4,16,320,80,77,35,-1,7.0,-18
4,16,300,60,59,38,8,8.0,5
4,16,340,50,118,61,0,7.0,-12
4,16,320,40,161,68,0,6.0,-13
